fotmob_id,nom_fotmob,volume_course,score_volume,pressing,score_pressing,recuperation,score_recuperation,distance_90_reelle,sprints_90_reels,source,relentless,styles_ea
609516,Robin Le Normand,Bas,0.275,Bas,0.197,Moyen,0.462,10063,5.6,mesure FotMob,,Aerial Fortress|Slide Tackle
343748,Leon Goretzka,Moyen,0.527,Moyen,0.536,Moyen,0.583,,,estime EA,,Aerial Fortress|Bruiser|Incisive Pass|Power Shot|Precision Header
535936,Joelinton,Moyen,0.56,Moyen,0.63,Haut,0.938,10647,11.0,mesure FotMob,oui,Aerial Fortress|Bruiser|Enforcer|Press Proven|Relentless
966019,Felix Nmecha,Haut,0.818,Moyen,0.511,Haut,0.709,11344,9.4,mesure FotMob,,Aerial Fortress|Block|Bruiser|Press Proven
363364,Ederson,Haut,1,Haut,0.893,Bas,0.15,,,estime EA,oui,Aerial Fortress|Anticipate|Incisive Pass|Intercept|Long Ball Pass|Precision Header|Relentless
307021,Emre Can,Moyen,0.431,Moyen,0.527,Haut,0.981,10404,9.3,mesure FotMob,,Bruiser|Long Ball Pass|Pinged Pass|Press Proven|Slide Tackle
935409,Orkun Kökcü,Haut,0.873,Haut,0.705,Moyen,0.333,,,estime EA,,Dead Ball|Finesse Shot|Incisive Pass|Power Shot
941573,Pedro Porro,Moyen,0.435,Haut,0.86,Haut,0.74,10417,13.9,mesure FotMob,oui,Block|Long Ball Pass|Power Shot|Relentless|Tiki Taka|Whipped Pass
598355,Denis Zakaria,Bas,0.229,Moyen,0.512,Haut,0.679,9986,9.5,mesure FotMob,,Anticipate|Intercept|Precision Header
883080,Morgan Rogers,Haut,0.782,Moyen,0.658,Bas,0.246,,,estime EA,,Enforcer|Incisive Pass|Technical
768474,Mile Svilar,Bas,-0.145,Bas,0.145,Moyen,0.552,,,estime EA,,Cross Claimer|Rush Out
1126058,Malik Tillman,Haut,0.942,Moyen,0.546,Haut,0.804,11829,10.0,mesure FotMob,,First Touch|Incisive Pass|Inventive|Power Shot|Technical
1190113,Otávio,Haut,0.986,Haut,0.901,Haut,0.73,,,estime EA,oui,First Touch|Incisive Pass|Pinged Pass|Relentless|Technical|Tiki Taka
307753,Salem Al-Dawsari,Haut,1,Haut,1,,,,,estime EA,oui,Acrobatic|Finesse Shot|First Touch|Inventive|Relentless|Technical|Whipped Pass
526827,Konrad Laimer,Moyen,0.639,Haut,0.878,Moyen,0.65,10828,14.8,mesure FotMob,oui,Block|Bruiser|Relentless
800609,Matteo Guendouzi,Haut,1,Haut,0.809,Moyen,0.504,,,estime EA,oui,Anticipate|Block|First Touch|Incisive Pass|Jockey|Relentless|Tiki Taka
574629,Alex Berenguer,Moyen,0.536,Haut,0.686,Moyen,0.412,10604,11.7,mesure FotMob,,Finesse Shot|Rapid
806669,David Raum,Haut,0.891,Haut,0.824,Haut,0.682,,,estime EA,,Dead Ball|Rapid|Whipped Pass
121633,David Alaba,Moyen,0.582,Moyen,0.477,Bas,0.054,,,estime EA,,Anticipate|Dead Ball
245555,Gerónimo Rulli,Bas,0.052,Bas,0.058,Haut,0.687,5269,0.2,mesure FotMob,,Footwork
1195281,Milos Kerkez,Moyen,0.533,Haut,0.995,Moyen,0.484,10597,19.7,mesure FotMob,,Rapid|Slide Tackle|Whipped Pass
538501,Guglielmo Vicario,Bas,0.046,Bas,0.058,Moyen,0.348,5211,0.1,mesure FotMob,,Footwork
604126,Giovani Lo Celso,Moyen,0.491,Moyen,0.471,Moyen,0.627,,,estime EA,,Dead Ball|Finesse Shot|Incisive Pass|Technical
364822,Ivan Provedel,Bas,-0.218,Bas,-0.047,Bas,0.152,,,estime EA,,Deflector|Footwork|Long Ball Pass
789502,Morgan Gibbs-White,Haut,0.877,Haut,0.807,Bas,0.125,,,estime EA,oui,Aerial Fortress|Incisive Pass|Inventive|Relentless|Technical
614384,Maximilian Mittelstädt,Haut,0.8,Haut,0.717,Haut,0.922,,,estime EA,,Intercept|Slide Tackle|Whipped Pass
1338192,Pablo Barrios,Haut,0.904,Haut,0.71,Haut,0.916,11653,12.1,mesure FotMob,oui,Aerial Fortress|Relentless
577912,Alex Meret,Bas,-0.2,Bas,-0.07,Bas,0.18,,,estime EA,,
357880,Andrew Robertson,Bas,0.292,Moyen,0.552,Bas,0.152,10098,10.1,mesure FotMob,oui,Relentless|Whipped Pass
643533,Davinson Sánchez,Bas,0.153,Moyen,0.381,Moyen,0.579,9682,7.7,mesure FotMob,,Aerial Fortress|Bruiser|Precision Header|Slide Tackle
340020,Yassine Bounou,Bas,0.055,Bas,0.001,Bas,0.163,,,estime EA,,Cross Claimer|Far Throw|Footwork
662428,Antonee Robinson,Haut,1,Haut,0.992,Haut,0.976,,,estime EA,oui,Intercept|Jockey|Long Ball Pass|Rapid|Relentless|Whipped Pass
862608,Kaoru Mitoma,Moyen,0.636,Haut,0.743,Bas,0.183,,,estime EA,,Finesse Shot|First Touch|Quick Step|Technical
637749,Vangelis Pavlidis,Haut,0.876,Moyen,0.513,Bas,0.068,11541,9.6,mesure FotMob,oui,Acrobatic|Chip Shot|Gamechanger|Relentless|Technical
359188,Fabinho,Haut,0.782,Moyen,0.364,,,,,estime EA,,Aerial Fortress|Block|Bruiser|Power Shot|Press Proven|Slide Tackle
661761,Riccardo Orsolini,Moyen,0.618,Haut,0.664,Bas,0.182,,,estime EA,,Finesse Shot|Gamechanger|Low Driven Shot|Technical
1097466,Micky van de Ven,Bas,0.11,Moyen,0.408,Bas,0.282,9352,8.0,mesure FotMob,,Block|Slide Tackle
530859,Leroy Sané,Bas,0.149,Haut,0.961,Moyen,0.657,9670,16.5,mesure FotMob,,Gamechanger|Power Shot|Quick Step|Rapid
710159,Ezri Konsa,Haut,0.709,Moyen,0.609,Bas,0.13,,,estime EA,,Anticipate|Jockey|Slide Tackle
1095432,Charles De Ketelaere,Moyen,0.45,Moyen,0.634,Moyen,0.516,10447,10.9,mesure FotMob,,Aerial Fortress|Incisive Pass|Inventive|Low Driven Shot|Precision Header|Technical
942381,Jurriën Timber,Bas,0.259,Moyen,0.586,Moyen,0.651,10029,10.6,mesure FotMob,,Jockey|Press Proven
732282,Trincão,Moyen,0.545,Haut,0.674,Bas,0.245,10624,11.7,mesure FotMob,,Finesse Shot|First Touch|Incisive Pass|Inventive|Low Driven Shot|Technical|Trickster
385437,Serge Gnabry,Haut,0.692,Moyen,0.646,Bas,0.094,10945,11.4,mesure FotMob,,Gamechanger|Technical
947901,Jonathan Burkardt,Moyen,0.588,Moyen,0.368,Bas,0.005,10726,8.2,mesure FotMob,,Finesse Shot
189982,Fabian Schär,Haut,0.691,Moyen,0.378,Bas,0.327,,,estime EA,,Intercept|Long Ball Pass|Power Shot|Precision Header
266523,Pierre-Emile Højbjerg,Moyen,0.581,Bas,0.222,Haut,0.764,10704,6.0,mesure FotMob,oui,Intercept|Relentless
749736,Kai Havertz,Haut,0.818,Moyen,0.643,Bas,0.12,,,estime EA,,Chip Shot|Enforcer|First Touch|Gamechanger|Precision Header|Technical
1367619,Dean Huijsen,Bas,0.162,Bas,0.307,Moyen,0.373,9776,7.2,mesure FotMob,,Aerial Fortress|Block|Long Ball Pass|Slide Tackle
848289,Takefusa Kubo,Moyen,0.618,Haut,0.746,Moyen,0.56,,,estime EA,,Finesse Shot|First Touch|Gamechanger|Inventive|Low Driven Shot|Technical
177714,Mario Götze,Haut,0.918,Bas,0.101,Moyen,0.567,11704,4.4,mesure FotMob,,First Touch|Incisive Pass|Inventive|Tiki Taka
364520,Domenico Berardi,Moyen,0.636,Haut,0.702,Bas,0.322,,,estime EA,,Dead Ball|Finesse Shot|Gamechanger|Incisive Pass|Inventive|Long Ball Pass|Technical
706297,Jean-Philippe Mateta,Moyen,0.509,Moyen,0.499,Bas,0.049,,,estime EA,,Enforcer|Gamechanger|Low Driven Shot
263653,John Stones,Moyen,0.452,Moyen,0.53,Bas,0.133,10449,9.7,mesure FotMob,,Long Throw
521318,Manuel Akanji,Moyen,0.438,Bas,0.275,Moyen,0.468,10422,6.9,mesure FotMob,,Long Ball Pass
939569,Jonathan David,Haut,0.802,Haut,0.76,Bas,0.056,11279,12.8,mesure FotMob,oui,Low Driven Shot|Press Proven|Quick Step|Relentless
950473,Mason Greenwood,Bas,0.125,Moyen,0.47,Bas,0.081,9532,8.6,mesure FotMob,,Finesse Shot|Gamechanger|Low Driven Shot|Power Shot|Technical
688876,Dodi Lukébakio,Bas,0.105,Haut,0.734,Moyen,0.381,9319,12.2,mesure FotMob,,Gamechanger|Technical
629805,Ritsu Doan,Moyen,0.593,Moyen,0.341,Bas,0.307,10733,8.0,mesure FotMob,,First Touch|Inventive|Precision Header|Technical
666857,Yoane Wissa,Haut,0.691,Haut,0.714,Bas,0.013,,,estime EA,,Acrobatic|Gamechanger|Low Driven Shot|Rapid
737857,Dusan Vlahovic,Moyen,0.618,Moyen,0.613,Bas,0.009,,,estime EA,,Chip Shot|Dead Ball|Enforcer|Finesse Shot|Gamechanger|Low Driven Shot|Press Proven
664970,Waldemar Anton,Moyen,0.55,Moyen,0.333,Haut,0.809,10635,7.7,mesure FotMob,,Aerial Fortress|Block|Pinged Pass|Slide Tackle
769895,Matthijs de Ligt,Moyen,0.436,Bas,0.317,Moyen,0.453,,,estime EA,,Block|Bruiser|Power Shot
210428,Kalidou Koulibaly,Moyen,0.618,Moyen,0.461,,,,,estime EA,,Aerial Fortress|Anticipate|Block|Bruiser|Long Ball Pass
788555,Youssef En-Nesyri,Haut,0.877,Haut,0.777,Bas,0.001,,,estime EA,oui,Aerial Fortress|Precision Header|Quick Step|Rapid|Relentless
1532137,Pau Cubarsí,Bas,0.235,Moyen,0.412,Bas,0.279,10003,8.0,mesure FotMob,,Long Ball Pass
116555,Duvan Zapata,Moyen,0.455,Moyen,0.507,Bas,0.096,,,estime EA,,Aerial Fortress|Enforcer|Power Shot|Precision Header|Press Proven
174321,Nicolás Otamendi,Bas,0.168,Bas,0.122,Haut,0.68,9796,4.8,mesure FotMob,,Aerial Fortress|Anticipate|Bruiser|Intercept|Jockey|Precision Header|Slide Tackle
844425,Marc Guéhi,Moyen,0.6,Moyen,0.525,Moyen,0.633,,,estime EA,,Anticipate|Block|Jockey|Long Ball Pass
1323614,Nacho Fernández,Haut,0.709,Moyen,0.558,,,,,estime EA,,Block|Long Ball Pass
303912,Matthias Ginter,Bas,0.309,Bas,0.266,Bas,0.254,,,estime EA,,Aerial Fortress|Anticipate|Pinged Pass
823018,Alessandro Buongiorno,Moyen,0.442,Bas,0.204,Moyen,0.607,10424,6.0,mesure FotMob,,Block|Intercept
411617,Aymeric Laporte,Moyen,0.509,Bas,0.265,Moyen,0.419,,,estime EA,,Aerial Fortress|Jockey|Long Ball Pass|Pinged Pass|Precision Header
789066,Cristian Romero,Bas,0.093,Bas,0.287,Haut,0.87,9089,6.8,mesure FotMob,,Aerial Fortress|Bruiser|Precision Header|Slide Tackle
1174337,Savinho,Bas,0.234,Haut,0.729,Moyen,0.646,9993,12.4,mesure FotMob,,First Touch|Inventive|Technical|Whipped Pass
628201,Robin Koch,Bas,0.225,Bas,0.158,Moyen,0.426,9969,5.3,mesure FotMob,,Aerial Fortress|Precision Header
251269,Ante Budimir,Moyen,0.636,Moyen,0.397,Bas,0.046,,,estime EA,,Enforcer|Precision Header
169719,Chris Wood,Moyen,0.545,Moyen,0.371,Bas,0.002,,,estime EA,,Aerial Fortress|Enforcer|Precision Header
362195,Alessio Romagnoli,Haut,0.673,Moyen,0.523,Bas,0.197,,,estime EA,,Aerial Fortress|Anticipate|Bruiser
956682,Sven Botman,Moyen,0.363,Bas,0.214,Moyen,0.511,10257,5.7,mesure FotMob,,Bruiser|Jockey|Long Ball Pass
966027,Conor Gallagher,Haut,0.99,Moyen,0.565,Haut,0.906,12275,10.1,mesure FotMob,oui,Block|Intercept|Relentless
807729,Reece James,Moyen,0.455,Moyen,0.449,Haut,0.737,10464,8.4,mesure FotMob,,Bruiser|Jockey|Whipped Pass
281012,Filip Kostic,Haut,0.691,Haut,0.673,Haut,0.942,,,estime EA,,Rapid|Whipped Pass
282472,Sergi Darder,Haut,0.764,Haut,0.692,Bas,0.323,,,estime EA,,Dead Ball|Incisive Pass|Inventive|Long Ball Pass|Pinged Pass|Power Shot|Press Proven
356406,John McGinn,Haut,1,Haut,0.823,Bas,0.273,,,estime EA,oui,Enforcer|Press Proven|Relentless
815431,Davide Frattesi,Haut,0.923,Haut,0.867,Bas,0.216,11764,14.2,mesure FotMob,,Technical
766062,Michele Di Gregorio,Bas,0.017,Bas,0.019,Bas,0.126,5039,0.0,mesure FotMob,,Footwork
940829,Carlos Augusto,Moyen,0.629,Moyen,0.631,Moyen,0.554,10802,11.2,mesure FotMob,oui,Aerial Fortress|Relentless
942379,Miguel Gutiérrez,Haut,0.704,Haut,0.677,Haut,0.862,10987,12.0,mesure FotMob,,Low Driven Shot
623537,Ferland Mendy,Bas,0.158,Bas,0.321,Moyen,0.544,9761,7.3,mesure FotMob,,Block|Rapid
866516,Teun Koopmeiners,Haut,0.851,Moyen,0.421,Moyen,0.366,11467,8.8,mesure FotMob,,Dead Ball
163670,Ivan Perisic,Moyen,0.381,Haut,0.96,Bas,0.274,10281,17.4,mesure FotMob,,Dead Ball|Gamechanger|Inventive|Whipped Pass
730901,Yangel Herrera,Haut,0.709,Moyen,0.548,Haut,0.773,,,estime EA,,Aerial Fortress|Incisive Pass|Precision Header
1352713,Carlos Baleba,Haut,0.745,Moyen,0.654,Haut,0.9,,,estime EA,,Aerial Fortress|Power Shot|Technical
473852,Corentin Tolisso,Haut,0.914,Haut,0.7,Moyen,0.62,,,estime EA,oui,Aerial Fortress|First Touch|Precision Header|Relentless
719330,Dean Henderson,Bas,-0.145,Bas,0.094,Moyen,0.391,,,estime EA,,Footwork
859282,Daniel Muñoz,Haut,1,Haut,0.865,Haut,0.675,,,estime EA,oui,Anticipate|Jockey|Rapid|Relentless
198559,Marten de Roon,Haut,0.845,Bas,0.204,Moyen,0.6,11442,5.7,mesure FotMob,oui,Aerial Fortress|Intercept|Long Ball Pass|Relentless
640122,Brais Méndez,Moyen,0.564,Moyen,0.551,Haut,0.824,,,estime EA,,Dead Ball|Finesse Shot|Technical|Tiki Taka
1173678,Johnny Cardoso,Haut,0.96,Bas,0.285,Haut,0.927,11972,7.0,mesure FotMob,,Aerial Fortress|Intercept|Precision Header
554534,Alexander Nübel,Bas,-0.018,Bas,0.084,Moyen,0.652,,,estime EA,,Deflector|Footwork
521148,Jacob Murphy,Moyen,0.607,Haut,0.934,Bas,0.097,10764,16.1,mesure FotMob,,Whipped Pass
184533,Koke,Haut,0.995,Bas,0.162,Haut,0.804,12329,5.5,mesure FotMob,oui,Long Ball Pass|Relentless
411851,Robert Andrich,Moyen,0.393,Bas,0.121,Bas,0.304,10305,4.3,mesure FotMob,oui,Bruiser|Power Shot|Relentless
954621,Youssouf Fofana,Haut,0.968,Haut,0.752,Moyen,0.338,,,estime EA,oui,Anticipate|Incisive Pass|Jockey|Relentless
933845,Rayan Aït-Nouri,Moyen,0.631,Haut,0.754,Haut,0.971,10806,12.8,mesure FotMob,,First Touch|Jockey|Trickster
1021586,Gabriel Martinelli,Bas,0.254,Haut,0.883,Bas,0.218,10023,14.8,mesure FotMob,,Finesse Shot|Inventive|Quick Step
1226147,Giuliano Simeone,Haut,0.686,Haut,0.855,Haut,0.73,10917,14.1,mesure FotMob,,Rapid
145550,Kevin Trapp,Bas,0.091,Bas,0.067,Moyen,0.491,,,estime EA,,Far Throw|Footwork
450011,Anderson Talisca,Moyen,0.6,Moyen,0.626,Bas,0.095,,,estime EA,,Acrobatic|Finesse Shot|Gamechanger|Precision Header
614449,Nadiem Amiri,Haut,0.691,Moyen,0.642,Moyen,0.532,,,estime EA,,Dead Ball|Finesse Shot|Gamechanger|Pinged Pass|Technical
280484,Nick Pope,Bas,0.057,Bas,0.008,Haut,0.7,5328,0.0,mesure FotMob,,Footwork
408987,Ivan Toney,Moyen,0.655,Moyen,0.628,,,,,estime EA,,Bruiser
581919,David Soria,Bas,0.055,Bas,0.083,Moyen,0.437,,,estime EA,,Footwork|Long Ball Pass
784510,Federico Chiesa,Moyen,0.418,Moyen,0.655,Bas,0.179,,,estime EA,,Finesse Shot|Quick Step|Rapid
847983,Lisandro Martínez,Moyen,0.6,Moyen,0.545,Moyen,0.455,,,estime EA,,Bruiser|Intercept|Slide Tackle
800882,Andriy Lunin,Bas,0.062,Bas,0.001,Moyen,0.396,5364,0.0,mesure FotMob,,Footwork
967622,Antony,Moyen,0.636,Haut,0.712,Moyen,0.65,,,estime EA,,Finesse Shot|Technical|Trickster
46820,Matteo Darmian,Moyen,0.636,Moyen,0.539,,,,,estime EA,,
415539,Matteo Politano,Moyen,0.555,Haut,0.669,Bas,0.129,10639,11.4,mesure FotMob,,Dead Ball|Gamechanger|Inventive|Long Ball Pass|Technical|Whipped Pass
637656,Lucas Perri,Bas,-0.036,Bas,-0.096,Bas,0.157,,,estime EA,,Far Throw
201704,Remo Freuler,Haut,1,Haut,0.755,Moyen,0.623,,,estime EA,oui,Anticipate|Block|Intercept|Relentless
432591,Ricardo Horta,Haut,0.782,Haut,0.699,Bas,0.104,,,estime EA,,Finesse Shot|First Touch|Pinged Pass|Power Shot|Tiki Taka
246438,Gerard Moreno,Moyen,0.655,Moyen,0.638,Bas,0.14,,,estime EA,,Finesse Shot|Power Shot
361717,Rui Silva,Bas,0.0,Bas,0.004,Moyen,0.351,4732,0.0,mesure FotMob,,Deflector|Footwork
531629,Dani Ceballos,Haut,0.873,Bas,0.101,Haut,0.938,11529,4.5,mesure FotMob,,Intercept|Jockey|Technical|Whipped Pass
789914,Edmond Tapsoba,Bas,0.28,Bas,0.198,Moyen,0.597,10072,5.8,mesure FotMob,,Long Ball Pass|Pinged Pass|Precision Header
959594,Karim Adeyemi,Moyen,0.395,Haut,0.966,Moyen,0.335,10307,17.3,mesure FotMob,,Quick Step|Rapid
1050166,Anthony Elanga,Bas,0.308,Haut,0.992,Bas,0.088,10116,19.2,mesure FotMob,,Enforcer|Low Driven Shot|Quick Step|Rapid
66757,Lukás Hrádecký,Bas,-0.109,Bas,-0.064,Bas,0.243,,,estime EA,,Footwork
793066,David Neres,Moyen,0.527,Haut,0.689,Bas,0.124,,,estime EA,,Gamechanger|Inventive|Power Shot|Quick Step|Technical|Trickster|Whipped Pass
362200,Wladimiro Falcone,Bas,-0.218,Bas,-0.23,Moyen,0.363,,,estime EA,,Footwork|Rush Out
504606,Lucas Hernández,Moyen,0.562,Moyen,0.587,Moyen,0.521,10647,10.5,mesure FotMob,,Bruiser|Slide Tackle
823825,Randal Kolo Muani,Moyen,0.474,Haut,0.937,Bas,0.254,10488,16.6,mesure FotMob,,Finesse Shot|Quick Step|Rapid|Technical
1165710,Gonçalo Inácio,Bas,0.155,Bas,0.204,Moyen,0.639,9690,6.0,mesure FotMob,,Jockey|Long Ball Pass|Pinged Pass
958464,Leonardo Balerdi,Bas,0.165,Bas,0.3,Haut,0.894,9782,7.3,mesure FotMob,,Aerial Fortress|Anticipate|Intercept|Jockey
173461,Andrej Kramaric,Haut,0.818,Moyen,0.632,Bas,0.076,,,estime EA,,Chip Shot|Finesse Shot|First Touch|Gamechanger|Incisive Pass|Technical
704523,Christopher Nkunku,Moyen,0.455,Moyen,0.558,Bas,0.016,,,estime EA,,Finesse Shot|First Touch|Technical
1253890,Arda Güler,Moyen,0.565,Moyen,0.333,Moyen,0.635,10667,7.6,mesure FotMob,,Finesse Shot|Incisive Pass|Inventive|Technical|Whipped Pass
150565,Pierre-Emerick Aubameyang,Bas,0.141,Haut,0.692,Bas,0.007,9632,12.4,mesure FotMob,,Chip Shot|Finesse Shot|Precision Header|Rapid
442728,Tim Kleindienst,Haut,1,Haut,0.721,,,,,estime EA,oui,Aerial Fortress|Enforcer|Precision Header|Relentless
696932,Simon Banza,Haut,0.673,Moyen,0.635,,,,,estime EA,,Acrobatic|Aerial Fortress|First Touch|Press Proven
617310,Nayef Aguerd,Moyen,0.342,Moyen,0.443,Haut,0.719,10208,8.8,mesure FotMob,,Anticipate|Long Ball Pass|Precision Header
282770,Mauro Icardi,Moyen,0.564,Moyen,0.48,Bas,0.0,,,estime EA,,Aerial Fortress|Chip Shot|Gamechanger|Incisive Pass|Low Driven Shot
749662,Fikayo Tomori,Moyen,0.618,Moyen,0.634,Bas,0.296,,,estime EA,,Bruiser
447084,Niklas Süle,Bas,0.218,Bas,0.138,Moyen,0.553,,,estime EA,,Anticipate|Bruiser|Intercept|Long Ball Pass|Pinged Pass|Slide Tackle
1104053,Rayan Cherki,Haut,0.842,Moyen,0.436,Moyen,0.507,11420,8.2,mesure FotMob,,Chip Shot|First Touch|Incisive Pass|Inventive|Low Driven Shot|Technical|Trickster
15403,Edin Dzeko,Moyen,0.509,Moyen,0.336,Bas,0.04,,,estime EA,,Finesse Shot|Incisive Pass|Low Driven Shot|Technical
309328,Milan Skriniar,Moyen,0.509,Moyen,0.336,Moyen,0.66,,,estime EA,,Bruiser|Jockey
604982,Ruben Loftus-Cheek,Moyen,0.582,Moyen,0.619,Moyen,0.341,,,estime EA,,Aerial Fortress|Enforcer|Press Proven
970563,Quinten Timber,Haut,0.709,Haut,0.751,Haut,0.821,,,estime EA,,Bruiser|Incisive Pass|Power Shot|Technical
215151,Marcel Sabitzer,Haut,0.911,Bas,0.259,Moyen,0.332,11696,7.0,mesure FotMob,,Pinged Pass|Power Shot
611491,Andre Onana,Bas,0.0,Bas,0.224,Bas,0.194,,,estime EA,,Rush Out
310768,Fredrik Aursnes,Haut,0.9,Moyen,0.378,Moyen,0.613,11647,8.0,mesure FotMob,oui,Anticipate|First Touch|Low Driven Shot|Press Proven|Relentless
322049,Fred,Haut,0.932,Haut,0.859,Haut,0.913,,,estime EA,oui,Inventive|Relentless
540307,Lorenzo Pellegrini,Haut,0.673,Moyen,0.635,Bas,0.306,,,estime EA,,Finesse Shot|Press Proven
1134871,Maxim De Cuyper,Haut,0.855,Haut,0.728,Moyen,0.57,,,estime EA,,Jockey|Long Ball Pass|Press Proven|Whipped Pass
1052898,Destiny Udogie,Bas,0.124,Haut,0.981,Haut,0.775,9516,18.6,mesure FotMob,,Block|Quick Step|Whipped Pass
891743,Mohammed Kudus,Bas,0.098,Haut,0.729,Haut,0.851,9210,12.4,mesure FotMob,,First Touch
1190025,Alvaro Carreras,Bas,0.218,Haut,0.821,Haut,0.898,9940,13.5,mesure FotMob,oui,Long Ball Pass|Relentless
902710,Gabriel Sara,Haut,0.955,Bas,0.321,Moyen,0.402,11897,7.4,mesure FotMob,,Dead Ball|Incisive Pass|Inventive|Long Ball Pass|Power Shot
1367615,Warren Zaïre-Emery,Haut,0.945,Moyen,0.639,Moyen,0.612,11838,11.2,mesure FotMob,oui,First Touch|Press Proven|Quick Step|Relentless|Tiki Taka
625340,Mauro Arambarri,Haut,0.8,Haut,0.676,Haut,0.714,,,estime EA,,Aerial Fortress|Precision Header
933768,Curtis Jones,Haut,0.808,Haut,0.753,Haut,0.841,11320,12.8,mesure FotMob,,Finesse Shot|Press Proven
1089691,Elliot Anderson,Haut,0.836,Haut,0.69,Haut,0.998,,,estime EA,,Aerial Fortress|Block|Technical
766435,Lucas Paquetá,Moyen,0.655,Moyen,0.557,Haut,0.888,,,estime EA,,Aerial Fortress|First Touch|Long Ball Pass|Technical
1372921,Andrey Santos,Haut,0.804,Moyen,0.482,Haut,0.804,11301,9.4,mesure FotMob,,Aerial Fortress|Precision Header|Slide Tackle|Tiki Taka
279714,Brice Samba,Bas,-0.055,Bas,0.07,Moyen,0.397,,,estime EA,,Footwork|Long Ball Pass
682548,Ola Aina,Haut,0.673,Haut,0.767,Haut,0.767,,,estime EA,,Long Throw|Quick Step
715301,Jonathan Clauss,Haut,0.914,Haut,0.872,Haut,0.872,,,estime EA,oui,Anticipate|Dead Ball|Intercept|Long Throw|Relentless|Whipped Pass
215168,Bernd Leno,Bas,0.073,Bas,0.171,Moyen,0.547,,,estime EA,,Footwork|Rush Out
518346,Robin Gosens,Haut,0.836,Haut,0.701,Bas,0.166,,,estime EA,,
787350,Douglas Luiz,Moyen,0.636,Moyen,0.549,Haut,0.937,,,estime EA,,Press Proven
1192398,Georgiy Sudakov,Haut,0.83,Bas,0.202,Bas,0.28,11386,6.0,mesure FotMob,,First Touch|Incisive Pass|Quick Step
352994,Raphaël Guerreiro,Haut,0.869,Bas,0.139,Bas,0.174,11520,5.3,mesure FotMob,,First Touch|Intercept|Inventive|Technical|Tiki Taka
446266,Mario Pasalic,Haut,0.844,Moyen,0.604,Moyen,0.443,11434,10.1,mesure FotMob,,Aerial Fortress
775539,Noussair Mazraoui,Moyen,0.655,Moyen,0.648,Haut,0.827,,,estime EA,,Anticipate|Block|Jockey|Technical
383971,Dominik Livakovic,Bas,-0.145,Bas,0.115,Moyen,0.344,,,estime EA,,Far Throw|Footwork
1027472,Wilfried Singo,Bas,0.182,Moyen,0.625,Haut,0.937,9850,11.0,mesure FotMob,,Aerial Fortress|Intercept|Precision Header|Rapid
620027,Xaver Schlager,Haut,0.823,Haut,0.765,Haut,0.812,,,estime EA,oui,Bruiser|Incisive Pass|Jockey|Relentless
210111,Lucas Digne,Haut,0.727,Moyen,0.596,Bas,0.25,,,estime EA,,Long Throw|Whipped Pass
362212,Piotr Zielinski,Haut,0.933,Bas,0.162,Moyen,0.375,11794,5.5,mesure FotMob,,Technical
191869,Kieran Trippier,Bas,0.258,Haut,0.683,Moyen,0.568,10027,11.7,mesure FotMob,,Dead Ball|Long Ball Pass|Long Throw|Whipped Pass
1022350,Anatoliy Trubin,Bas,0.009,Bas,0.013,Bas,0.136,4904,0.0,mesure FotMob,,Footwork
574642,Ellyes Skhiri,Haut,0.93,Bas,0.216,Haut,0.67,11788,5.9,mesure FotMob,oui,Intercept|Press Proven|Relentless
620618,Rodrigo Bentancur,Haut,0.782,Moyen,0.485,Haut,0.981,11213,8.9,mesure FotMob,,First Touch
299799,Bryan Cristante,Haut,0.891,Moyen,0.489,Haut,0.884,,,estime EA,,Aerial Fortress|Precision Header
695062,Javi Galán,Haut,0.673,Haut,0.676,Haut,0.943,,,estime EA,,Anticipate
604785,Alex Iwobi,Haut,1,Haut,0.875,Bas,0.287,,,estime EA,oui,Gamechanger|Incisive Pass|Inventive|Relentless|Technical
888912,Mikkel Damsgaard,Haut,0.691,Moyen,0.581,Haut,0.896,,,estime EA,,Incisive Pass|Inventive|Pinged Pass|Technical|Whipped Pass
1197655,Lewis Hall,Moyen,0.433,Haut,0.903,Haut,0.961,10407,15.5,mesure FotMob,,Block|Press Proven|Whipped Pass
186557,Frederik Rønnow,Bas,-0.145,Bas,0.023,Haut,0.815,,,estime EA,,Cross Claimer
1134206,Mohamed Amoura,Haut,0.836,Haut,0.884,Bas,0.206,,,estime EA,,Acrobatic|Chip Shot|Gamechanger|Quick Step|Rapid
501543,Franck Honorat,Haut,0.727,Haut,0.718,Bas,0.085,,,estime EA,,Power Shot|Technical|Whipped Pass
720560,Julián Quiñones,Haut,0.855,Haut,0.84,,,,,estime EA,,Chip Shot|Precision Header|Rapid
167008,Pascal Groß,Haut,0.782,Moyen,0.374,Moyen,0.457,,,estime EA,,Dead Ball|Incisive Pass|Long Ball Pass|Whipped Pass
1084981,Noni Madueke,Bas,0.215,Haut,0.849,Bas,0.309,9939,14.1,mesure FotMob,,Low Driven Shot|Quick Step|Technical
312765,Jack Grealish,Moyen,0.527,Moyen,0.567,Haut,0.683,,,estime EA,,Finesse Shot|First Touch|Inventive|Press Proven
681383,Benjamin Henrichs,Moyen,0.6,Moyen,0.586,,,,,estime EA,,Block|Bruiser|Incisive Pass|Jockey|Slide Tackle
