fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
881771,Ferran Torres,241461,Ferran Torres,FC Barcelona,LALIGA EA SPORTS,2000-02-29,26,LW,83,184,77,Right,4,4,86,80,85,78,81,72,69,84,54,68
1071186,Angelo Stiller,250959,Angelo Stiller,VfB Stuttgart,Bundesliga,2001-04-04,25,CDM,83,183,77,Left,3,3,68,47,82,80,85,80,67,72,71,71
1137667,Piero Hincapié,256197,Piero Hincapié,Arsenal,Premier League,2002-01-09,24,CB,83,184,77,Left,2,3,80,88,74,69,82,85,77,88,87,82
655696,Artem Dovbyk,242458,Artem Dovbyk,AS Roma,Serie A Enilive,1997-06-21,29,ST,83,189,78,Left,4,3,80,86,72,66,80,77,80,91,74,79
1197030,Hugo Ekitiké,257289,Hugo Ekitiké,Liverpool,Premier League,2002-06-20,24,ST,83,189,70,Right,3,4,85,87,80,74,83,86,69,85,65,73
174472,Iago Aspas,192629,Iago Aspas,Celta,LALIGA EA SPORTS,1987-08-01,38,RW,83,176,67,Left,4,3,78,76,81,71,82,57,61,80,65,62
747926,Moise Kean,236610,Moise Kean,Fiorentina,Serie A Enilive,2000-02-28,26,ST,83,183,72,Right,3,3,84,87,79,79,78,82,72,89,65,74
921253,Ronald Araujo,253163,Ronald Araujo,FC Barcelona,LALIGA EA SPORTS,1999-03-07,27,CB,83,188,79,Right,3,2,73,85,54,55,81,72,87,91,87,83
318615,Leandro Trossard,207421,Leandro Trossard,Arsenal,Premier League,1994-12-04,31,LW,83,171,67,Right,5,4,87,75,92,85,82,76,55,74,47,60
588687,Gianluca Mancini,229582,Gianluca Mancini,AS Roma,Serie A Enilive,1996-04-17,30,CB,83,190,77,Right,3,2,65,74,35,58,85,84,79,85,87,82
544693,Amir Rrahmani,244263,Amir Rrahmani,SSC Napoli,Serie A Enilive,1994-02-24,32,CB,83,192,75,Right,4,2,54,82,48,52,80,71,80,81,81,78
766611,Nikola Milenkovic,238095,Nikola Milenković,Nott'm Forest,Premier League,1997-10-12,28,CB,83,195,90,Right,3,2,62,53,40,33,83,77,90,88,86,86
609516,Robin Le Normand,233486,Robin Le Normand,Atlético de Madrid,LALIGA EA SPORTS,1996-11-11,29,CB,83,187,80,Right,3,2,60,69,54,62,83,70,86,86,76,80
343748,Leon Goretzka,209658,Leon Goretzka,FC Bayern München,Bundesliga,1995-02-06,31,CM,82,189,82,Right,4,3,72,81,74,71,85,69,87,84,83,82
535936,Joelinton,223334,Joelinton,Newcastle Utd,Premier League,1996-08-14,29,CM,82,186,81,Right,3,3,69,78,68,66,85,89,90,90,91,90
966019,Felix Nmecha,246863,Felix Nmecha,Borussia Dortmund,Bundesliga,2000-10-10,25,CDM,82,194,80,Right,3,4,77,86,77,76,80,78,90,94,82,86
363364,Ederson,266866,Éderson,Bergamo Calcio,Serie A Enilive,1999-07-07,26,CM,82,182,86,Right,3,3,78,78,69,66,80,89,77,80,80,81
307021,Emre Can,208333,Emre Can,Borussia Dortmund,Bundesliga,1994-01-12,32,CB,82,186,86,Right,4,3,67,85,65,72,79,76,86,81,91,84
935409,Orkun Kökcü,243245,Orkun Kökçü,Beşiktaş,Trendyol Süper Lig,2000-12-29,25,CM,82,175,72,Right,5,3,75,69,79,77,80,88,75,67,82,79
941573,Pedro Porro,243576,Pedro Porro,Spurs,Premier League,1999-09-13,26,RB,82,173,69,Right,3,3,78,78,80,71,80,91,68,77,75,76
598355,Denis Zakaria,229261,Denis Zakaria,AS Monaco,Ligue 1 McDonald's,1996-11-20,29,CDM,82,190,81,Right,3,3,72,86,67,61,80,80,87,89,87,85
883080,Morgan Rogers,260247,Morgan Rogers,Aston Villa,Premier League,2002-07-26,23,CAM,82,188,80,Right,4,4,74,79,80,74,82,83,80,79,70,79
768474,Mile Svilar,230872,Mile Svilar,AS Roma,Serie A Enilive,1999-08-27,26,GK,82,189,77,Right,3,1,60,55,66,54,79,32,61,72,28,82
1126058,Malik Tillman,256853,Malik Tillman,Leverkusen,Bundesliga,2002-05-28,24,CAM,82,187,71,Right,3,4,83,84,83,82,81,76,82,88,62,77
1190113,Otávio,210411,Otávio,Al Qadsiah,ROSHN Saudi League,1995-02-09,31,CAM,82,171,67,Right,3,4,81,76,85,83,84,86,65,76,87,75
307753,Salem Al-Dawsari,210602,Salem Al Dawsari,Al Hilal,ROSHN Saudi League,1991-08-19,34,LM,82,173,71,Right,5,4,88,87,85,89,81,90,77,71,81,81
526827,Konrad Laimer,225375,Konrad Laimer,FC Bayern München,Bundesliga,1997-05-27,29,RB,82,180,72,Right,3,3,82,82,76,77,84,79,69,78,88,76
800609,Matteo Guendouzi,236496,Mattéo Guendouzi,Latium,Serie A Enilive,1999-04-14,27,CDM,82,185,68,Right,3,4,69,74,83,71,81,90,67,73,86,77
574629,Alex Berenguer,225201,Álex Berenguer,Athletic Club,LALIGA EA SPORTS,1995-07-04,30,LM,82,175,73,Right,4,3,85,84,87,88,79,80,59,79,76,69
806669,David Raum,236703,David Raum,RB Leipzig,Bundesliga,1998-04-22,28,LB,82,181,83,Left,2,3,86,86,77,77,78,89,75,81,72,78
121633,David Alaba,197445,David Alaba,Real Madrid,LALIGA EA SPORTS,1992-06-24,34,CB,82,180,78,Left,4,3,64,72,71,77,83,72,77,79,73,75
245555,Gerónimo Rulli,215316,Gerónimo Rulli,OM,Ligue 1 McDonald's,1992-05-20,34,GK,82,189,84,Right,3,1,56,52,58,50,79,42,73,73,26,81
1195281,Milos Kerkez,260908,Milos Kerkez,Liverpool,Premier League,2003-11-07,22,LB,82,180,71,Left,3,3,88,87,83,84,78,90,75,74,83,80
538501,Guglielmo Vicario,240091,Guglielmo Vicario,Spurs,Premier League,1996-10-07,29,GK,82,194,76,Right,4,1,54,49,56,38,81,38,60,67,29,80
604126,Giovani Lo Celso,226226,Giovani Lo Celso,Real Betis,LALIGA EA SPORTS,1996-04-09,30,CAM,82,177,68,Left,3,4,67,68,79,80,80,67,69,71,82,71
364822,Ivan Provedel,224987,Ivan Provedel,Latium,Serie A Enilive,1994-03-17,32,GK,82,192,84,Right,2,1,44,40,38,44,75,28,56,65,27,83
789502,Morgan Gibbs-White,236015,Morgan Gibbs-White,Nott'm Forest,Premier League,2000-01-27,26,CAM,82,179,72,Right,3,4,76,75,83,82,82,80,68,74,70,72
614384,Maximilian Mittelstädt,227647,Maximilian Mittelstädt,VfB Stuttgart,Bundesliga,1997-03-18,29,LB,82,180,71,Left,2,3,79,83,76,78,80,84,67,77,77,74
1338192,Pablo Barrios,272449,Pablo Barrios,Atlético de Madrid,LALIGA EA SPORTS,2003-06-15,23,CM,82,181,75,Right,3,3,81,79,78,72,81,85,66,74,66,71
577912,Alex Meret,225116,Alex Meret,SSC Napoli,Serie A Enilive,1997-03-22,29,GK,82,192,82,Left,3,1,41,48,46,48,78,29,65,66,22,84
357880,Andrew Robertson,216267,Andrew Robertson,Liverpool,Premier League,1994-03-11,32,LB,82,178,64,Left,2,3,75,74,75,74,81,81,67,76,85,75
643533,Davinson Sánchez,220793,Davinson Sánchez,Galatasaray,Trendyol Süper Lig,1996-06-12,30,CB,82,187,81,Right,2,3,80,84,72,64,78,84,90,92,85,88
340020,Yassine Bounou,209981,Yassine Bounou,Al Hilal,ROSHN Saudi League,1991-04-05,35,GK,82,195,78,Left,2,1,38,37,47,29,76,43,69,65,25,82
662428,Antonee Robinson,229348,Antonee Robinson,Fulham,Premier League,1997-08-08,28,LB,82,183,70,Left,3,3,87,89,73,71,80,90,73,81,83,80
862608,Kaoru Mitoma,255565,Kaoru Mitoma,Brighton,Premier League,1997-05-20,29,LM,82,178,74,Right,4,4,88,87,89,79,77,75,60,72,58,64
637749,Vangelis Pavlidis,229188,Vangelis Pavlidis,SL Benfica,Liga Portugal,1998-11-21,27,ST,82,186,80,Right,4,3,81,77,76,71,83,87,82,84,77,82
359188,Fabinho,209499,Fabinho,Al Ittihad,ROSHN Saudi League,1993-10-23,32,CDM,82,188,78,Right,2,3,45,59,59,59,77,83,78,73,82,80
661761,Riccardo Orsolini,233556,Riccardo Orsolini,Bologna,Serie A Enilive,1997-01-24,29,RM,82,183,83,Left,4,4,81,78,83,71,78,74,71,78,45,67
1097466,Micky van de Ven,264453,Micky van de Ven,Spurs,Premier League,2001-04-19,25,CB,82,193,86,Left,3,3,84,95,59,49,82,69,85,92,78,80
530859,Leroy Sané,222492,Leroy Sané,Galatasaray,Trendyol Süper Lig,1996-01-11,30,RM,82,183,80,Left,2,4,89,86,87,82,80,74,66,72,65,68
710159,Ezri Konsa,227678,Ezri Konsa,Aston Villa,Premier League,1997-10-23,28,CB,82,183,77,Right,3,2,72,78,67,68,84,79,78,86,76,78
1095432,Charles De Ketelaere,251470,Charles De Ketelaere,Bergamo Calcio,Serie A Enilive,2001-03-10,25,CAM,82,192,79,Left,3,4,71,70,79,61,77,78,68,78,55,68
942381,Jurriën Timber,251805,Jurriën Timber,Arsenal,Premier League,2001-06-17,25,RB,82,179,78,Right,3,3,76,76,71,76,82,79,82,86,76,80
732282,Trincão,244778,Trincão,Sporting CP,Liga Portugal,1999-12-29,26,CAM,82,184,74,Left,2,4,80,80,84,75,82,85,72,79,50,71
385437,Serge Gnabry,206113,Serge Gnabry,FC Bayern München,Bundesliga,1995-07-14,30,LM,82,176,77,Right,4,4,84,75,85,87,82,66,68,68,58,66
947901,Jonathan Burkardt,244257,Jonathan Burkardt,Frankfurt,Bundesliga,2000-07-11,25,ST,82,181,79,Right,4,3,82,83,76,77,83,78,76,79,72,76
189982,Fabian Schär,210047,Fabian Schär,Newcastle Utd,Premier League,1991-12-20,34,CB,82,188,84,Right,3,2,50,51,53,64,83,78,80,80,80,80
266523,Pierre-Emile Højbjerg,213648,Pierre-Emile Højbjerg,OM,Ligue 1 McDonald's,1995-08-05,30,CDM,82,187,84,Right,4,3,52,47,59,61,82,81,78,71,86,80
749736,Kai Havertz,235790,Kai Havertz,Arsenal,Premier League,1999-06-11,27,ST,82,193,82,Left,4,4,71,72,70,54,81,85,75,85,56,74
1367619,Dean Huijsen,278349,Dean Huijsen,Real Madrid,LALIGA EA SPORTS,2005-04-14,21,CB,82,197,87,Right,5,2,68,74,53,33,81,68,78,85,79,76
848289,Takefusa Kubo,237681,Takefusa Kubo,Real Sociedad,LALIGA EA SPORTS,2001-06-04,25,RM,82,173,64,Left,4,4,89,84,86,83,80,74,60,70,59,64
177714,Mario Götze,192318,Mario Götze,Frankfurt,Bundesliga,1992-06-03,34,CM,82,176,72,Right,4,4,68,53,78,83,84,75,65,63,62,67
364520,Domenico Berardi,210935,Domenico Berardi,Sassuolo,Serie A Enilive,1994-08-01,31,RW,82,183,72,Left,3,4,84,80,88,84,82,75,58,73,85,68
706297,Jean-Philippe Mateta,236461,Jean-Philippe Mateta,Crystal Palace,Premier League,1997-06-28,29,ST,82,192,88,Right,5,3,69,80,53,55,82,68,86,86,81,81
263653,John Stones,203574,John Stones,Manchester City,Premier League,1994-05-28,32,CB,82,188,80,Right,4,3,65,64,62,62,82,53,78,85,79,72
521318,Manuel Akanji,229237,Manuel Akanji,Lombardia FC,Serie A Enilive,1995-07-19,30,CB,82,187,91,Right,4,2,71,76,66,54,82,71,85,81,82,81
939569,Jonathan David,243630,Jonathan David,Juventus,Serie A Enilive,2000-01-14,26,ST,82,178,81,Right,5,3,79,83,75,71,84,90,77,87,61,78
950473,Mason Greenwood,246147,Mason Greenwood,OM,Ligue 1 McDonald's,2001-10-01,24,RM,82,181,70,Left,5,4,82,84,86,75,81,78,60,76,49,63
688876,Dodi Lukébakio,231416,Dodi Lukébakio,SL Benfica,Liga Portugal,1997-09-24,28,RM,82,187,77,Left,3,4,86,87,80,71,80,72,69,76,38,64
629805,Ritsu Doan,232639,Ritsu Doan,Frankfurt,Bundesliga,1998-06-16,28,RM,82,172,74,Left,3,4,86,78,90,93,79,90,59,80,41,64
666857,Yoane Wissa,234824,Yoane Wissa,Newcastle Utd,Premier League,1996-09-03,29,ST,82,176,74,Right,3,3,83,87,83,73,84,78,68,86,67,71
737857,Dusan Vlahovic,246430,Dušan Vlahović,Juventus,Serie A Enilive,2000-01-28,26,ST,82,190,88,Left,4,3,76,79,68,53,84,74,86,92,80,82
664970,Waldemar Anton,229476,Waldemar Anton,Borussia Dortmund,Bundesliga,1996-07-20,29,CB,82,189,86,Right,3,2,64,73,56,58,82,79,85,85,86,84
769895,Matthijs de Ligt,235243,Matthijs de Ligt,Man Utd,Premier League,1999-08-12,26,CB,82,189,89,Right,3,2,54,68,52,62,81,64,91,86,85,83
210428,Kalidou Koulibaly,201024,Kalidou Koulibaly,Al Hilal,ROSHN Saudi League,1991-06-20,35,CB,82,186,89,Right,4,3,61,84,39,33,81,74,89,87,83,84
788555,Youssef En-Nesyri,235410,Youssef En-Nesyri,Fenerbahçe,Trendyol Süper Lig,1997-06-01,29,ST,82,188,78,Left,3,3,73,83,71,50,84,80,80,90,77,80
1532137,Pau Cubarsí,278046,Pau Cubarsí,FC Barcelona,LALIGA EA SPORTS,2007-01-22,19,CB,82,182,75,Right,4,2,67,73,65,62,82,68,77,85,80,76
116555,Duvan Zapata,215333,Duván Zapata,Torino,Serie A Enilive,1991-04-01,35,ST,82,188,88,Right,4,3,72,76,66,57,78,65,90,93,80,82
174321,Nicolás Otamendi,192366,Nicolás Otamendi,SL Benfica,Liga Portugal,1988-02-12,38,CB,82,183,78,Right,3,2,54,64,58,58,80,87,81,89,89,85
844425,Marc Guéhi,241159,Marc Guéhi,Crystal Palace,Premier League,2000-07-13,25,CB,82,182,82,Right,5,2,68,69,61,65,83,73,80,84,77,78
1323614,Nacho Fernández,200724,Nacho Fernández,Al Qadsiah,ROSHN Saudi League,1990-01-18,36,CB,82,180,76,Right,4,2,67,77,65,76,81,79,79,83,80,79
303912,Matthias Ginter,207862,Matthias Ginter,SC Freiburg,Bundesliga,1994-01-19,32,CB,82,190,90,Right,3,2,54,56,54,50,84,57,83,83,73,75
823018,Alessandro Buongiorno,243241,Alessandro Buongiorno,SSC Napoli,Serie A Enilive,1999-06-06,27,CB,82,190,86,Left,3,2,65,72,59,58,84,78,78,83,83,79
411617,Aymeric Laporte,212218,Aymeric Laporte,Al Nassr,ROSHN Saudi League,1994-05-27,32,CB,82,189,85,Left,3,2,46,55,57,53,81,68,83,81,72,77
789066,Cristian Romero,232488,Cristian Romero,Spurs,Premier League,1998-04-27,28,CB,82,185,79,Right,2,3,63,68,65,64,81,69,83,86,89,81
1174337,Savinho,270409,Savinho,Manchester City,Premier League,2004-04-10,22,RW,82,176,71,Left,2,4,89,85,90,76,79,73,45,62,45,53
628201,Robin Koch,236532,Robin Koch,Frankfurt,Bundesliga,1996-07-17,29,CB,82,192,85,Right,4,2,59,72,61,53,82,77,82,85,82,81
251269,Ante Budimir,188335,Ante Budimir,CA Osasuna,LALIGA EA SPORTS,1991-07-22,34,ST,82,190,75,Left,4,3,54,63,56,32,82,75,84,85,77,80
169719,Chris Wood,192123,Chris Wood,Nott'm Forest,Premier League,1991-12-07,34,ST,82,191,92,Right,3,2,55,52,49,33,85,70,87,87,77,81
362195,Alessio Romagnoli,210413,Alessio Romagnoli,Latium,Serie A Enilive,1995-01-12,31,CB,82,185,75,Left,3,2,65,64,52,59,82,77,80,84,82,80
956682,Sven Botman,251809,Sven Botman,Newcastle Utd,Premier League,2000-01-12,26,CB,82,193,81,Left,3,2,48,63,50,34,80,66,89,82,84,82
966027,Conor Gallagher,238216,Conor Gallagher,Atlético de Madrid,LALIGA EA SPORTS,2000-02-06,26,CM,81,182,77,Right,4,3,72,77,73,72,82,93,78,79,87,84
807729,Reece James,238074,Reece James,Chelsea,Premier League,1999-12-08,26,RB,81,180,91,Right,4,3,75,76,66,71,80,67,86,87,83,81
281012,Filip Kostic,208574,Filip Kostić,Juventus,Serie A Enilive,1992-11-01,33,LM,81,184,84,Left,2,3,79,84,76,78,77,78,77,78,76,77
282472,Sergi Darder,202648,Sergi Darder,RCD Mallorca,LALIGA EA SPORTS,1993-12-22,32,LM,81,180,71,Right,3,3,78,77,79,76,79,82,75,78,74,77
356406,John McGinn,210881,John McGinn,Aston Villa,Premier League,1994-10-18,31,LM,81,178,68,Left,2,3,69,69,77,85,81,92,79,74,86,83
815431,Davide Frattesi,239807,Davide Frattesi,Lombardia FC,Serie A Enilive,1999-09-22,26,CM,81,178,74,Right,4,3,84,80,78,75,83,80,64,81,79,72
766062,Michele Di Gregorio,235840,Michele Di Gregorio,Juventus,Serie A Enilive,1997-07-27,28,GK,81,187,82,Right,3,1,55,57,55,55,69,36,68,69,26,83
940829,Carlos Augusto,258648,Carlos Augusto,Lombardia FC,Serie A Enilive,1999-01-07,27,LB,81,184,75,Left,2,3,79,78,79,72,81,80,72,85,80,76
942379,Miguel Gutiérrez,261865,Miguel Gutiérrez,SSC Napoli,Serie A Enilive,2001-07-27,24,LB,81,180,73,Left,3,2,82,80,82,75,80,85,66,78,73,73
623537,Ferland Mendy,228618,Ferland Mendy,Real Madrid,LALIGA EA SPORTS,1995-06-08,31,LB,81,180,73,Left,5,4,84,85,78,79,80,85,84,87,80,84
866516,Teun Koopmeiners,240679,Teun Koopmeiners,Juventus,Serie A Enilive,1998-02-28,28,CAM,81,183,77,Left,2,3,71,70,69,69,82,83,71,79,72,75
163670,Ivan Perisic,181458,Ivan Perišić,PSV,Eredivisie,1989-02-02,37,RW,81,186,80,Right,5,4,74,76,73,70,80,76,75,84,69,75
730901,Yangel Herrera,234060,Yangel Herrera,Real Sociedad,LALIGA EA SPORTS,1998-01-07,28,CM,81,184,78,Right,3,3,66,65,71,69,80,79,81,86,81,81
1352713,Carlos Baleba,272500,Carlos Baleba,Brighton,Premier League,2004-01-03,22,CDM,81,183,77,Left,3,3,75,74,75,77,80,81,79,80,78,79
473852,Corentin Tolisso,219683,Corentin Tolisso,OL,Ligue 1 McDonald's,1994-08-03,31,CM,81,181,81,Right,2,3,64,72,62,70,82,82,78,83,75,79
719330,Dean Henderson,233306,Dean Henderson,Crystal Palace,Premier League,1997-03-12,29,GK,81,188,85,Right,3,1,55,56,61,56,81,32,64,69,35,80
859282,Daniel Muñoz,237646,Daniel Muñoz,Crystal Palace,Premier League,1996-05-26,30,RB,81,181,73,Right,3,3,76,74,74,78,80,88,74,85,88,81
198559,Marten de Roon,208461,Marten de Roon,Bergamo Calcio,Serie A Enilive,1991-03-29,35,CM,81,186,76,Right,3,3,53,67,59,69,78,90,73,74,86,80
640122,Brais Méndez,235944,Brais Méndez,Real Sociedad,LALIGA EA SPORTS,1997-01-07,29,CM,81,187,76,Left,3,4,72,69,75,56,82,71,73,80,74,73
1173678,Johnny Cardoso,259516,Johnny Cardoso,Atlético de Madrid,LALIGA EA SPORTS,2001-09-20,24,CDM,81,185,83,Right,2,3,74,71,78,57,77,77,77,83,75,77
554534,Alexander Nübel,223885,Alexander Nübel,VfB Stuttgart,Bundesliga,1996-09-30,29,GK,81,193,86,Right,4,1,49,46,34,58,81,39,74,71,23,78
521148,Jacob Murphy,206085,Jacob Murphy,Newcastle Utd,Premier League,1995-02-24,31,RW,81,179,74,Right,4,3,80,83,74,75,81,82,69,68,56,70
184533,Koke,193747,Koke,Atlético de Madrid,LALIGA EA SPORTS,1992-01-08,34,CM,81,176,75,Right,4,3,62,60,68,81,80,83,75,72,78,77
411851,Robert Andrich,212242,Robert Andrich,Leverkusen,Bundesliga,1994-09-22,31,CDM,81,186,85,Right,4,2,59,56,63,59,82,67,84,80,91,81
954621,Youssouf Fofana,245630,Youssouf Fofana,Milano FC,Serie A Enilive,1999-01-10,27,CDM,81,181,75,Right,3,3,67,69,70,76,80,85,73,73,80,77
933845,Rayan Aït-Nouri,242641,Rayan Aït-Nouri,Manchester City,Premier League,2001-06-06,25,LB,81,180,70,Left,3,5,85,84,81,77,80,80,65,78,69,70
1021586,Gabriel Martinelli,251566,Gabriel Martinelli,Arsenal,Premier League,2001-06-18,25,LW,81,178,75,Right,3,4,92,89,87,81,78,82,63,83,80,72
1226147,Giuliano Simeone,253396,Giuliano Simeone,Atlético de Madrid,LALIGA EA SPORTS,2002-12-18,23,RM,81,173,75,Right,3,3,92,91,85,83,79,84,79,87,81,81
145550,Kevin Trapp,188943,Kevin Trapp,Paris FC,Ligue 1 McDonald's,1990-07-08,35,GK,81,189,84,Right,4,1,43,50,42,37,82,45,75,68,30,76
450011,Anderson Talisca,212523,Anderson Talisca,Fenerbahçe,Trendyol Süper Lig,1994-02-01,32,CAM,81,191,75,Left,4,4,78,75,79,58,78,73,75,80,72,74
614449,Nadiem Amiri,225309,Nadiem Amiri,1. FSV Mainz 05,Bundesliga,1996-10-27,29,CM,81,180,76,Right,3,4,76,56,83,80,83,78,68,65,74,72
280484,Nick Pope,203841,Nick Pope,Newcastle Utd,Premier League,1992-04-19,34,GK,81,199,90,Right,3,1,50,47,36,42,78,35,75,71,36,78
408987,Ivan Toney,212228,Ivan Toney,Al Ahli,ROSHN Saudi League,1996-03-16,30,ST,81,187,76,Right,3,3,76,79,74,67,79,76,81,91,83,81
581919,David Soria,223952,David Soria,Getafe CF,LALIGA EA SPORTS,1993-04-04,33,GK,81,192,85,Right,3,1,46,34,48,40,79,43,76,74,26,80
784510,Federico Chiesa,235805,Federico Chiesa,Liverpool,Premier League,1997-10-25,28,RM,81,175,70,Right,4,4,88,87,89,84,80,63,67,74,74,68
847983,Lisandro Martínez,239301,Lisandro Martínez,Man Utd,Premier League,1998-01-18,28,CB,81,178,77,Left,3,3,70,65,69,75,80,73,77,88,92,80
800882,Andriy Lunin,243952,Andriy Lunin,Real Madrid,LALIGA EA SPORTS,1999-02-11,27,GK,81,191,78,Right,3,1,39,35,36,25,80,32,61,62,22,80
967622,Antony,255475,Antony,Real Betis,LALIGA EA SPORTS,2000-02-24,26,RW,81,172,63,Left,1,5,85,83,90,91,78,75,61,68,86,70
46820,Matteo Darmian,184392,Matteo Darmian,Lombardia FC,Serie A Enilive,1989-12-02,36,RB,81,182,70,Right,4,3,68,74,79,75,83,75,64,77,84,71
415539,Matteo Politano,216409,Matteo Politano,SSC Napoli,Serie A Enilive,1993-08-03,32,RW,81,171,65,Left,4,4,81,79,90,88,82,78,39,53,66,55
637656,Lucas Perri,230670,Lucas Perri,Leeds United,Premier League,1997-12-10,28,GK,81,197,98,Right,2,1,32,39,37,27,77,38,83,69,35,80
201704,Remo Freuler,202024,Remo Freuler,Bologna,Serie A Enilive,1992-04-15,34,CDM,81,180,80,Right,3,4,63,53,67,65,82,91,67,62,71,74
432591,Ricardo Horta,213516,Ricardo Horta,SC Braga,Liga Portugal,1994-09-15,31,CAM,81,173,63,Right,4,3,78,78,83,85,82,83,62,70,69,69
246438,Gerard Moreno,208093,Gerard Moreno,Villarreal CF,LALIGA EA SPORTS,1992-04-07,34,ST,81,180,77,Left,4,3,77,77,76,72,80,76,72,85,61,71
361717,Rui Silva,210385,Rui Silva,Sporting CP,Liga Portugal,1994-02-07,32,GK,81,191,91,Left,3,1,31,30,34,24,73,27,76,67,19,81
531629,Dani Ceballos,222509,Dani Ceballos,Real Madrid,LALIGA EA SPORTS,1996-08-07,29,CM,81,179,70,Right,3,4,65,57,77,78,78,76,61,57,75,67
789914,Edmond Tapsoba,247263,Edmond Tapsoba,Leverkusen,Bundesliga,1999-02-02,27,CB,81,192,84,Right,4,2,73,76,66,64,81,74,83,84,77,80
959594,Karim Adeyemi,251852,Karim Adeyemi,Borussia Dortmund,Bundesliga,2002-01-18,24,RM,81,180,77,Left,4,4,96,96,86,81,81,77,67,92,59,69
1050166,Anthony Elanga,257470,Anthony Elanga,Newcastle Utd,Premier League,2002-04-27,24,RW,81,178,70,Right,5,3,93,91,85,79,79,75,72,84,55,70
66757,Lukás Hrádecký,190941,Lukáš Hrádecký,AS Monaco,Ligue 1 McDonald's,1989-11-24,36,GK,81,192,85,Right,3,1,38,44,43,39,80,34,55,59,31,81
793066,David Neres,236632,David Neres,SSC Napoli,Serie A Enilive,1997-03-03,29,LW,81,175,69,Left,3,5,87,85,92,82,80,69,59,67,53,61
362200,Wladimiro Falcone,210676,Wladimiro Falcone,Lecce,Serie A Enilive,1995-04-12,31,GK,81,196,85,Right,2,1,26,28,33,34,73,28,62,59,15,76
504606,Lucas Hernández,220814,Lucas Hernández,Paris SG,Ligue 1 McDonald's,1996-02-14,30,CB,81,184,79,Left,2,2,68,74,69,69,81,65,78,84,89,77
823825,Randal Kolo Muani,237679,Randal Kolo Muani,Spurs,Premier League,1998-12-05,27,ST,81,187,73,Right,4,3,90,90,84,71,78,74,69,88,36,65
1165710,Gonçalo Inácio,257179,Gonçalo Inácio,Sporting CP,Liga Portugal,2001-08-25,24,CB,81,185,81,Left,2,2,79,76,76,65,76,82,82,85,78,81
958464,Leonardo Balerdi,242835,Leonardo Balerdi,OM,Ligue 1 McDonald's,1999-01-26,27,CB,81,187,85,Right,3,2,69,83,62,56,75,69,81,85,84,79
173461,Andrej Kramaric,216354,Andrej Kramarić,TSG Hoffenheim,Bundesliga,1991-06-19,35,CAM,81,177,73,Right,4,4,70,65,80,84,83,85,68,73,71,73
704523,Christopher Nkunku,232411,Christopher Nkunku,Milano FC,Serie A Enilive,1997-11-14,28,CAM,81,177,68,Right,3,5,77,77,82,80,79,65,63,74,40,59
1253890,Arda Güler,264309,Arda Güler,Real Madrid,LALIGA EA SPORTS,2005-02-25,21,RM,81,175,70,Left,3,4,73,68,81,85,76,70,43,51,42,50
150565,Pierre-Emerick Aubameyang,188567,Pierre-Emerick Aubameyang,OM,Ligue 1 McDonald's,1989-06-18,37,ST,81,187,80,Right,4,4,76,87,70,67,83,61,70,82,43,63
442728,Tim Kleindienst,214096,Tim Kleindienst,M'gladbach,Bundesliga,1995-08-31,30,ST,81,194,85,Left,5,2,59,74,51,52,81,92,87,89,84,88
696932,Simon Banza,231652,Simon Banza,SC Braga,Liga Portugal,1996-08-13,29,ST,81,189,77,Right,3,3,76,81,71,66,81,77,83,92,70,79
617310,Nayef Aguerd,244749,Nayef Aguerd,OM,Ligue 1 McDonald's,1996-03-30,30,CB,81,190,76,Left,3,2,65,78,54,49,80,72,78,84,81,77
282770,Mauro Icardi,201399,Mauro Icardi,Galatasaray,Trendyol Süper Lig,1993-02-19,33,ST,81,181,79,Right,4,3,65,68,68,74,82,71,76,87,65,73
749662,Fikayo Tomori,232756,Fikayo Tomori,Milano FC,Serie A Enilive,1997-12-19,28,CB,81,185,79,Right,4,2,78,84,74,67,83,74,76,88,86,78
447084,Niklas Süle,212190,Niklas Süle,Borussia Dortmund,Bundesliga,1995-09-03,30,CB,81,195,99,Right,3,3,45,74,34,44,81,52,93,72,79,79
1104053,Rayan Cherki,251570,Rayan Cherki,Manchester City,Premier League,2003-08-17,22,RW,81,177,71,Left,5,5,75,75,81,86,78,68,67,59,59,65
15403,Edin Dzeko,180930,Edin Džeko,Fiorentina,Serie A Enilive,1986-03-17,40,ST,81,193,80,Right,5,3,53,57,62,55,80,68,77,75,65,72
309328,Milan Skriniar,232363,Milan Škriniar,Fenerbahçe,Trendyol Süper Lig,1995-02-11,31,CB,81,188,80,Right,2,2,53,61,47,56,80,68,88,84,81,81
604982,Ruben Loftus-Cheek,213666,Ruben Loftus-Cheek,Milano FC,Serie A Enilive,1996-01-23,30,CM,80,191,88,Right,4,4,78,84,75,60,79,72,85,94,75,80
970563,Quinten Timber,251806,Quinten Timber,Feyenoord,Eredivisie,2001-06-17,25,CM,80,179,71,Right,3,3,86,69,81,82,82,79,85,87,80,83
