fotmob_id,nom,club,poste,age,pays,numero,ovr_carte,minutes_saison,_note
659080,Jan Löhmannsröben,Hallescher FC,Defenseur central,,,,,90,
181416,Jan Navrátil,Sigma Olomouc,Ailier,35,CZE,30,,166,
1130201,Jan Shcherbakovski,BFC Dynamo,Ailier,,,,,64,
1799263,Jarvis Thornton,Sheffield Wednesday,Milieu relayeur,,,,,266,
180218,Jasbir Singh,Tamworth,Gardien,,,,,90,plusieurs candidats
1612701,Jason Adigun,Chelmsford,Ailier,,,,,89,
724685,Jason Akono,Merignac,Defenseur central,,,,,90,
563235,Jason Pope,Weston Super Mare,Lateral,,,,,90,"nom seul, non confirme"
1577848,Jasper Sheik,South Shields,Gardien,,,,,90,
1554143,Jastin Garcia,FC Andorra,Ailier,,,,,45,plusieurs candidats
1323893,Jaume Pol,Atletico Baleares,Defenseur central,,,,,180,plusieurs candidats
1209443,Jaume Tovar,Atletico Baleares,Buteur,,,,,162,"nom seul, non confirme"
1527358,Javelle Clarke,Gainsborough,Ailier,,,,,65,"nom seul, non confirme"
1324135,Javi Bueno,Navalcarnero,Milieu relayeur,,,,,120,plusieurs candidats
1557037,Javi Castedo,CD Estepona,Lateral,,,,,66,
1159570,Javi Duarte,CD Estepona,Milieu defensif,,,,,66,plusieurs candidats
712729,Javi Gómez,Sant Andreu,Defenseur central,,,,,120,plusieurs candidats
1323617,Javi Solsona,Orihuela,Buteur,,,,,64,
716413,Javi Suárez,Puerto de Vega,Defenseur central,,,,,90,plusieurs candidats
716437,Javi Torres,Puerto de Vega,Gardien,,,,,90,"nom seul, non confirme"
886809,Javi Vázquez,Torreense,Lateral,25,ESP,23,,374,plusieurs candidats
737876,Javier Ablanque,Guadalajara,Defenseur central,,,,,90,
716746,Javier Berenguer,CD Getxo,Defenseur central,,,,,90,"nom seul, non confirme"
715325,Javier Font,CD Sant Jordi,Defenseur central,,,,,90,
881786,Javier Hernández,Panathinaikos,Defenseur central,27,ESP,26,,90,"nom seul, non confirme"
675083,Javier Ramirez,UCAM Murcia,Defenseur central,,,,,90,plusieurs candidats
632508,Javier Terés,Valle de Egues,Milieu defensif,,,,,90,
1344246,Jay Enem,FK Crvena Zvezda,Buteur,22,NED,42,,109,
1042752,Jay Gorter,Pafos FC,Gardien,25,NED,1,,180,
873238,Jayden Harris,Sutton United,Milieu offensif,26,ENG,23,,100,"nom seul, non confirme"
762381,Jaylan Hankins,Lincoln Red Imps FC,Gardien,,,,,450,
1631397,Jean Grillot,Bordeaux,Defenseur central,,,,,90,
1271582,Jean-Claude Michalet,Bassin d'Arcachon,Defenseur central,,,,,90,"nom seul, non confirme"
564541,Jeff King,Boreham Wood,Lateral,29,ENG,15,,90,plusieurs candidats
1641004,Jeremy Jorge,Tenerife,Ailier,,,,,57,plusieurs candidats
1677188,Jeremy Monga,Leicester City,Ailier,16,ENG,28,,87,
972606,Jerin Ramos,Ourense,Milieu defensif,,,,,280,plusieurs candidats
289392,Jerry Voutilainen,KuPS,Milieu relayeur,30,FIN,7,,55,
466430,Jessy Pi,Avranches,Milieu relayeur,32,FRA,10,,180,
1294747,Jesurun Uchegbulam,Chelmsford,Ailier,,,,,89,
1160997,Jesus Ruiz,Burgos CF,Gardien,28,ESP,1,,300,"nom seul, non confirme"
196928,Jesús Cruz,Navalcarnero,Milieu defensif,,,,,98,plusieurs candidats
716377,Jesús Sabaca,UD Maracena,Milieu relayeur,,,,,90,
639819,Jesús Toscano,Lincoln Red Imps FC,Lateral,,,,,76,"nom seul, non confirme"
564873,Jianinn Berenice,Feignies Aulnoye,Lateral,,,,,90,
1603717,Jid Okeke,Stockport County,Defenseur central,,,,,140,"nom seul, non confirme"
1302716,Jili Buyabu,Forest Green Rovers,Ailier,,,,,90,
348442,Jimmy Giraudon,Orléans,Defenseur central,33,FRA,8,,180,
923526,Jirí Sláma,Sigma Olomouc,Lateral,27,CZE,13,,532,
954940,Jirí Spácil,Sigma Olomouc,Defenseur central,27,CZE,8,,174,"nom seul, non confirme"
477612,Joan Campins,Atletic Lleida,Defenseur central,,,,,86,
716077,Joan Gayà,Constancia,Lateral,,,,,120,"nom seul, non confirme"
809806,Joan Monterde,Orihuela,Lateral,,,,,90,
1253895,Joao Resende,Pontevedra,Ailier,,,,,90,
724572,Joaquín Rodríguez,AS Gosier,Ailier,,,,,84,plusieurs candidats
686499,Joe,Lincoln Red Imps FC,Ailier,,,,,180,plusieurs candidats
1311639,Joe Bauress,Accrington Stanley,Milieu relayeur,,,,,90,
1799261,Joe Emery,Sheffield Wednesday,Defenseur central,,,,,180,"nom seul, non confirme"
1116458,Joe Grey,York City,Lateral,22,ENG,12,,39,
1520402,Joe Newton,Boreham Wood,Lateral,24,ENG,12,,159,
626601,Joel Amadi,Lübeck,Lateral,,,,,78,
614167,Joel Andersson,Ludogorets Razgrad,Lateral,29,SWE,2,,180,plusieurs candidats
715587,Joel Gil,Sant Just,Lateral,,,,,63,plusieurs candidats
715240,Joel Lagares,Negreira,Milieu relayeur,,,,,90,
1186262,Joel Priego,Sabadell,Buteur,,,,,61,
640119,Joel Ruiz,CD Estepona,Gardien,,,,,90,"nom seul, non confirme"
685728,Joey Millimono,Vendee Fontenay Foot,Ailier,,,,,73,
1083275,Jofre Cherta,Atletico Baleares,Milieu relayeur,,,,,152,
417546,Johann Obiang,Orléans,Lateral,32,GAB,4,,64,"nom seul, non confirme"
643731,Johannes Kreidl,KuPS,Gardien,29,AUT,1,,720,
1664687,Johannes Sabah,Blau-Weiss Lohne,Defenseur central,,,,,83,"nom seul, non confirme"
45644,John Akinde,Braintree Town,Buteur,36,ENG,14,,90,
489439,John Goddard,Slough Town,Milieu offensif,,,,,70,
1400984,John McGovern,Shamrock Rovers,Buteur,23,ENG,88,,196,
1751157,John Rene Liebelt,BFC Dynamo,Ailier,,,,,113,plusieurs candidats
715600,Jon López,UD Samano,Defenseur central,,,,,90,plusieurs candidats
1226793,Jonas Arcalean,Lokomotive Leipzig,Ailier,,,,,65,
829541,Jonas Behounek,Eintracht Norderstedt,Milieu relayeur,,,,,120,
1071184,Jonas Kehl,Sportfreunde Lotte,Lateral,,,,,90,"nom seul, non confirme"
1194941,Jonatan Lopes,Atletico Astorga,Defenseur central,,,,,120,plusieurs candidats
724569,Jonathan Gamby,AS Gosier,Buteur,,,,,84,
262543,Jonathan Maxted,Brackley Town,Gardien,,,,,210,
659991,Jonathan Mexique,Sochaux,Milieu defensif,30,MTQ,11,,180,
710807,Jonathan Montiel,Qarabag FK,Milieu offensif,27,ESP,9,,316,"nom seul, non confirme"
1187252,Jonathan Tomkinson,Cheltenham Town,Lateral,23,USA,27,,90,
612154,Jonathon Margetts,Gainsborough,Buteur,,,,,105,
662322,Jony,Numancia,Buteur,,,,,90,
673976,Jonás Ibañez,UD Samano,Lateral,,,,,90,plusieurs candidats
352943,Jordan Adéoti,Avranches,Milieu relayeur,36,BEN,17,,90,
177827,Jordan Coignard,Freyming,Defenseur central,,,,,90,
280486,Jordan Cousins,Eastleigh,Milieu defensif,31,ENG,24,,6,
633537,Jordan Halaïmia,Hauts Lyonnais,Defenseur central,,,,,180,
724898,Jordan Hebert,St Cyr Collonges au Mont d'Or,Lateral,,,,,90,
961325,Jordan Helliwell,Gainsborough,Milieu offensif,,,,,105,
1437038,Jordan Morel,Orléans,Milieu defensif,22,FRA,6,,172,"nom seul, non confirme"
837048,Jordan Tell,Concarneau,Buteur,28,GLP,9,,66,"nom seul, non confirme"
955569,Jordan van der Gaag,Uniao de Leiria,Ailier,27,NED,10,,90,
562084,Jordi Méndez,Sant Andreu,Lateral,,,,,90,plusieurs candidats
195953,Jordi Ortega,Atletic Lleida,Milieu defensif,,,,,90,"nom seul, non confirme"
253155,Jorge Casado,Guadalajara,Defenseur central,,,,,90,"nom seul, non confirme"
1290287,Jorge Chanza,Utebo,Gardien,,,,,90,
716458,Jorge Martínez,Los Garres,Defenseur central,,,,,90,plusieurs candidats
966012,Jorge Mier,Real Murcia,Lateral,,,,,90,"nom seul, non confirme"
640227,Jorge Miramón,AEK Larnaca,Ailier,36,ESP,21,,473,"nom seul, non confirme"
716301,Jorge Rives,CD Roda,Gardien,,,,,81,
1347716,Jorge Sellés,Atletico Astorga,Lateral,,,,,120,
718921,Jorge Sánchez,Real Murcia,Defenseur central,,,,,90,plusieurs candidats
727586,Jorge Sánchez,PAOK Thessaloniki,Ailier,28,MEX,35,,90,"nom seul, non confirme"
1209942,Jorginho,Kairat Almaty,Milieu offensif,28,POR,7,,545,
906924,Jorgo Pëllumbi,Drita,Defenseur central,25,ALB,32,,720,
1244790,Joris Cottin,Hauts Lyonnais,Milieu relayeur,,,,,90,
304631,Jose Angel Jurado,Deportivo La Coruna,Milieu defensif,33,ESP,20,,167,"nom seul, non confirme"
1200950,Jose Guerra,SD Logrones,Ailier,,,,,90,"nom seul, non confirme"
477486,Jose Manuel Cruz,Ciudad Lucena,Defenseur central,,,,,90,"nom seul, non confirme"
1842925,Jose Pedrosa,Utebo,Ailier,,,,,62,plusieurs candidats
638536,Joselillo,Ciudad Lucena,Ailier,,,,,64,
1036245,Josep Calavera,Tenerife,Milieu defensif,26,ESP,5,,90,
564229,Joseph Gyebohao,ASC Biesheim,Defenseur central,,,,,90,
553785,Joseph Mbong,Hamrun Spartans,Ailier,,,,,324,
1599679,Josh Home,Gateshead FC,Milieu relayeur,20,ENG,17,,74,
711171,Josh Kay,,Milieu defensif,28,ENG,27,,80,"nom seul, non confirme"
1477502,Josh Laqeretabua,Charlton Athletic,Defenseur central,19,FIJ,38,,90,
865570,Josh Lundstram,Eastleigh,Milieu relayeur,26,ENG,17,,90,"nom seul, non confirme"
244530,Josh Ruffels,Shrewsbury Town,Milieu defensif,32,ENG,25,,235,
1324315,Josh Stones,York City,Ailier,21,ENG,9,,72,"nom seul, non confirme"
571367,Josip Tomic,SV Atlas Delmenhorst,Milieu defensif,,,,,73,
1297852,Joslyn Luyeye-Lutumba,KuPS,Ailier,23,FIN,21,,83,
1434261,Josselin Gromat,Le Puy,Ailier,28,FRA,14,,60,
905466,José Alonso Lara,Orihuela,Lateral,,,,,75,plusieurs candidats
715341,José Custodio,CD Sant Jordi,Defenseur central,,,,,54,"nom seul, non confirme"
715229,José Dacuña,Negreira,Gardien,,,,,83,
716452,José Fernández,Los Garres,Buteur,,,,,67,"nom seul, non confirme"
543315,José Leon,Tenerife,Defenseur central,,,,,90,plusieurs candidats
1326031,José Luis Friaza,Toledo,Buteur,,,,,67,plusieurs candidats
195744,José Ruiz,UCAM Murcia,Lateral,,,,,90,plusieurs candidats
717070,José Ruiz,CA Antoniano,Buteur,,,,,74,plusieurs candidats
464735,José Ángel Farfán,Atletico Palma del Rio,Milieu defensif,,,,,90,"nom seul, non confirme"
766616,Jovan Cadjenovic,Hamrun Spartans,Milieu relayeur,,,,,75,
1420936,João Batista,AD Fafe,Defenseur central,27,POR,26,,270,plusieurs candidats
666950,João Correia,Pafos FC,Lateral,29,CPV,77,,170,plusieurs candidats
1520866,João Gonçalo,AD Fafe,Gardien,25,POR,71,,145,"nom seul, non confirme"
566477,João Vigário,AD Fafe,Lateral,30,POR,13,,173,
533149,Joël Mawungu,Marcquois,Ailier,,,,,75,
1028601,Juan Bravo,UCAM Murcia,Milieu relayeur,,,,,72,"nom seul, non confirme"
715269,Juan Diego,Negreira,Lateral,,,,,90,"nom seul, non confirme"
1637558,Juan Duran,CA Antoniano,Lateral,,,,,120,plusieurs candidats
561433,Juan Muñoz,Uniao de Leiria,Milieu offensif,30,ESP,9,,90,plusieurs candidats
715256,Juan de Selia,Negreira,Ailier,,,,,83,
1341358,Juanan Aguilera,CD Estepona,Defenseur central,,,,,90,"nom seul, non confirme"
716380,Juanjo,UD Maracena,Lateral,,,,,90,
1292813,Juanjo,Tenerife,Milieu relayeur,,,,,90,
1825696,Juanjo,Granada,Defenseur central,,,,,163,
746787,Juanjo Nieto,NK Celje,Lateral,31,ESP,2,,855,"nom seul, non confirme"
116440,Juanma,Lorca Deportiva,Ailier,,,,,90,
143841,Juanmi Callejon,CD Extremadura,Buteur,,,,,45,
1537759,Juanmi Duran,Atletico Baleares,Buteur,,,,,64,plusieurs candidats
924163,Juanmi Heredero,Navalcarnero,Lateral,,,,,45,
1782762,Juanpa Palomares,CD Mirandes,Gardien,25,ESP,13,,210,
900643,Julen Hualde,SD Logrones,Lateral,,,,,90,
600191,Jules Mendy,Sochaux,Defenseur central,,,,,90,plusieurs candidats
1610098,Jules Meyer,Bourg en Bresse Peronnas,Milieu relayeur,25,FRA,10,,75,"nom seul, non confirme"
1073999,Julian Albrecht,Lübeck,Milieu defensif,,,,,90,
1870465,Julian Rivas,Atletico Baleares,Gardien,,,,,180,"nom seul, non confirme"
1435522,Julien Damelang,Hallescher FC,Ailier,,,,,78,
724509,Julien Marazzi,Bayeux,Milieu relayeur,,,,,132,
830232,Julien Masson,Sochaux,Milieu defensif,,,,,90,
1519487,Julien Vetro,Sochaux,Ailier,21,FRA,19,,45,
1227854,Julio Martinez,Guadalajara,Defenseur central,,,,,90,plusieurs candidats
929788,Julius Langfeld,FC Gütersloh,Ailier,,,,,90,
1697817,Junior Eccleston,Sutton United,Lateral,,,,,111,"nom seul, non confirme"
724899,Junior Mombouly,St Cyr Collonges au Mont d'Or,Buteur,,,,,69,
1787141,Junior Nkeng,AFC Wimbledon,Lateral,,,,,71,
1480622,Junior Zé,Basel,Ailier,19,SUI,39,,58,
652962,Justas Lasickas,Rijeka,Lateral,28,LTU,23,,445,
1279560,Justus Henke,FC Gütersloh,Defenseur central,,,,,89,
1151311,Jáchym Síp,Sigma Olomouc,Ailier,23,CZE,6,,286,
244558,Jérome Roussillon,Amiens,Lateral,33,GLP,4,,61,
1418120,Jérémie Gnali,AEK Larnaca,Lateral,23,CGO,93,,450,
689083,Jérémy Billy,Les Herbiers,Buteur,,,,,90,plusieurs candidats
684937,Jérémy Gelin,Nancy,Milieu defensif,28,FRA,10,,168,
1534734,Kai Jennings,Sutton United,Milieu relayeur,,,,,120,"nom seul, non confirme"
1397342,Kain Adom,Gateshead FC,Ailier,,,,,150,
785825,Kaiser,Sabadell,Defenseur central,,,,,88,"nom seul, non confirme"
724817,Kalvin Guede,Montreuil FC,Defenseur central,,,,,180,
724818,Kamal Toussi,Montreuil FC,Milieu relayeur,,,,,164,
690176,Kamer Krasniqi,Sportfreunde Lotte,Milieu defensif,,,,,72,plusieurs candidats
200046,Kamer Qaka,KF Shkendija,Milieu defensif,,,,,176,
728478,Kamil Józwiak,Jagiellonia Bialystok,Ailier,27,POL,72,,104,
724351,Kamil Ouraghi,Croix,Lateral,,,,,90,
690117,Kapitbafan Djoco,Sochaux,Buteur,,,,,75,
664563,Karem Sahan,SV Hemelingen,Defenseur central,,,,,67,
1478250,Karim El Abed,Bahlinger SC,Defenseur central,,,,,90,"nom seul, non confirme"
1724321,Karlo Abramovic,Zrinjski Mostar,Ailier,25,CRO,77,,240,
718209,Kauhan Ribero,Los Garres,Defenseur central,,,,,45,
1805495,Keenan Gough,Charlton Athletic,Defenseur central,,,,,90,
724381,Kemal Kahramanca,FC Perigny,Milieu relayeur,,,,,68,
1191958,Kemehlo Nguena,Drita,Milieu offensif,25,FRA,93,,59,
658454,Ken Gipson,Sandhausen,Lateral,,,,,43,
520670,Ken Sema,Pafos FC,Lateral,32,SWE,12,,155,
315814,Kenan Bajric,Slovan Bratislava,Defenseur central,30,SVN,12,,528,
606695,Kennedy Digie,Tamworth,Defenseur central,28,ENG,5,,90,
1793217,Kennet Eichhorn,Hertha BSC,Milieu relayeur,16,GER,23,,161,
798632,Kenton Richardson,Gateshead FC,Defenseur central,26,ENG,5,,89,"nom seul, non confirme"
553764,Kerim Memija,Zrinjski Mostar,Lateral,30,BIH,50,,330,
1249296,Kervin Andrade,Maccabi Tel Aviv,Milieu offensif,20,VEN,10,,338,plusieurs candidats
703972,Kevin Büchler,Pirmasens,Lateral,,,,,94,
1323024,Kevin Soeiro,Ebro,Buteur,,,,,74,
264221,Kevin Wimmer,Slovan Bratislava,Defenseur central,33,AUT,6,,360,"nom seul, non confirme"
715901,Kevin Zambrano,Inter de Valdemoro,Ailier,,,,,90,"nom seul, non confirme"
1123966,Kian Pennant,Gateshead FC,Buteur,21,ENG,27,,90,
1180805,Kian Ronan,Chelmsford,Lateral,,,,,90,plusieurs candidats
628796,Kike Bartual,CD Quintanar del Rey,Gardien,,,,,120,
946037,Kike Gomez,Lincoln Red Imps FC,Ailier,,,,,288,plusieurs candidats
724629,Kilian Liri,Garde Saint-Ivy Pontivy,Milieu relayeur,,,,,90,
564790,Killyan Barritault,US Chauvigny,Milieu defensif,,,,,90,
1106594,Kiril Fesyun,Shakhtar Donetsk,Gardien,23,UKR,23,,360,
154406,Kity,Inter de Valdemoro,Milieu defensif,,,,,90,
858135,Klisman Cake,KF Shkendija,Defenseur central,,,,,540,
950861,Koki Saito,Queens Park Rangers,Ailier,24,JPN,14,,18,
716702,Koldo Azpiazu,CD Getxo,Defenseur central,,,,,53,
430876,Kolja Herrmann,Bahlinger SC,Lateral,,,,,66,plusieurs candidats
874019,Kostas Pileas,Pafos FC,Lateral,27,CYP,2,,324,
855297,Kristal Abazaj,Drita,Buteur,,,,,90,
1124392,Kristijan Belic,Maccabi Tel Aviv,Milieu relayeur,24,SRB,17,,180,
129916,Kristinn Jónsson,Breidablik,Lateral,35,ISL,19,,341,plusieurs candidats
91935,Kristinn Steindórsson,Breidablik,Milieu relayeur,35,ISL,10,,90,
669005,Kristófer Kristinsson,Breidablik,Buteur,26,ISL,23,,64,
1080177,Kwabe Schulz,Sandhausen,Defenseur central,,,,,90,"nom seul, non confirme"
765908,Kwadwo Duah,Ludogorets Razgrad,Buteur,29,SUI,9,,166,"nom seul, non confirme"
1793833,Kwaku Donkor,Tamworth,Lateral,,,,,83,"nom seul, non confirme"
1300495,Kyle Hurst,Gateshead FC,Ailier,23,ENG,21,,61,
724586,Kyllian Mammou,Marcquois,Ailier,,,,,82,
534669,Kyriakos Savvidis,Slovan Bratislava,Milieu defensif,30,GRE,88,,237,
589422,Ká Semedo,AD Fafe,Ailier,31,CPV,10,,59,plusieurs candidats
443287,Kévin Le Corvaisier,Garde Saint-Ivy Pontivy,Gardien,,,,,90,
1669649,Kévin Pedro,Saint-Etienne,Defenseur central,,,,,90,plusieurs candidats
865040,Kévin Zohi,Torreense,Buteur,29,MLI,9,,301,
607709,Lakhdar Belal,Blois,Lateral,,,,,85,"nom seul, non confirme"
1291545,Lamine Diop,SV Atlas Delmenhorst,Milieu offensif,,,,,73,plusieurs candidats
644603,Lamine Fall,Bassin d'Arcachon,Defenseur central,,,,,90,"nom seul, non confirme"
644725,Landry N'Kulu,Istres,Defenseur central,,,,,169,
1800408,Larry-Nana Oellers,BFC Dynamo,Defenseur central,,,,,80,"nom seul, non confirme"
664567,Lars Huxsohl,Eintracht Norderstedt,Gardien,,,,,120,
724876,Lassana Cisse,US Chauvigny,Defenseur central,,,,,90,plusieurs candidats
1390072,Lassana Diabaté,Bordeaux,Gardien,,,,,90,plusieurs candidats
1578006,Laurent Mendy,Forest Green Rovers,Defenseur central,,,,,90,plusieurs candidats
1410618,Laurin Tost,Bahlinger SC,Defenseur central,,,,,90,
634148,Laurin von Piechowski,Lokomotive Leipzig,Defenseur central,,,,,120,
946411,Laurit Behluli,Drita,Gardien,,,,,90,
1094493,Lauti,FC Andorra,Buteur,,,,,51,
1792248,Layousse Samb,Laval,Lateral,,,,,180,
724530,Leandro Alves,ASC Biesheim,Lateral,,,,,90,plusieurs candidats
939405,Leandro Teixeira,AD Fafe,Defenseur central,27,POR,4,,270,plusieurs candidats
724589,Lenny Lassilaa,Marcquois,Ailier,,,,,90,
589282,Leo Bera,Eintracht Norderstedt,Lateral,,,,,69,
1073788,Leo Mikic,Zrinjski Mostar,Lateral,28,CRO,9,,291,"nom seul, non confirme"
862714,Leon Demaj,Sportfreunde Lotte,Buteur,,,,,78,
165698,Leon Hellwig,RSV Eintracht 1949,Milieu defensif,,,,,68,
1341015,Leon Wiafe,Sandhausen,Milieu relayeur,,,,,90,
1025039,Leonard Bredol,Blau-Weiss Lohne,Defenseur central,,,,,90,
1415623,Leonardo Colombo,Monza,Milieu relayeur,20,ITA,21,,56,plusieurs candidats
586976,Leonardo Cristescu,SV Hemelingen,Ailier,,,,,90,
1663299,Leonardo Graziani,Pescara,Milieu relayeur,,,,,83,
591004,Levin Mattmüller,BFC Dynamo,Milieu defensif,,,,,120,
789620,Lewis Butroid,Gainsborough,Milieu defensif,,,,,120,
1003216,Lewis Fensome,,Lateral,,,,,281,
955438,Lewis McCann,Fleetwood Town,Buteur,24,SCO,14,,42,plusieurs candidats
1086937,Lewis Richardson,Boreham Wood,Ailier,22,ENG,20,,61,"nom seul, non confirme"
1101037,Lewis Simper,Sutton United,Ailier,24,ENG,8,,120,
589324,Liam Brenn,RSV Eintracht 1949,Gardien,,,,,90,
1800910,Linus Urban,SV Atlas Delmenhorst,Lateral,,,,,90,
1130820,Liridon Balaj,Drita,Buteur,,,,,207,
114125,Liridon Latifi,KF Shkendija,Ailier,,,,,487,
636320,Llamazares,Portugalete,Milieu defensif,,,,,90,
821249,Lloyd Humphries,Eastleigh,Defenseur central,28,WAL,4,,90,
1295862,Lluis Recasens,,Defenseur central,,,,,84,
724340,Loan Chaubet,Canet Roussillon,Ailier,,,,,60,
1876883,Logan Assignon,US Chauvigny,Lateral,,,,,1,"nom seul, non confirme"
464563,Lolo Garrido,CA Antoniano,Milieu defensif,,,,,120,plusieurs candidats
640263,Lolo Gonzalez,CD Estepona,Defenseur central,,,,,90,plusieurs candidats
1190381,Lorenzo Caferri,LR Vicenza,Lateral,,,,,66,
1415203,Loris Maier,Sonnenhof Großaspach,Ailier,,,,,88,plusieurs candidats
724588,Loucas Gabert,Marcquois,Defenseur central,,,,,90,
1591220,Louis Booker,Orihuela,Defenseur central,,,,,90,
1122623,Louis Britton,Weston Super Mare,Buteur,,,,,90,
670107,Louis Dunne,Maldon & Tiptree,Milieu defensif,,,,,77,"nom seul, non confirme"
1403325,Louis Kolbe,Sandhausen,Lateral,,,,,90,"nom seul, non confirme"
1692116,Louis Page,Leicester City,Milieu offensif,,,,,157,
659056,Louis Samson,RSV Eintracht 1949,Defenseur central,,,,,90,"nom seul, non confirme"
764777,Loïc Goujon,Concarneau,Milieu defensif,29,FRA,10,,90,
658141,Luca Corvino,Raon L Etape,Milieu relayeur,,,,,90,
1357429,Luca Eichhorn,Pirmasens,Ailier,,,,,87,
1102060,Luca Horn,Sportfreunde Lotte,Ailier,,,,,64,plusieurs candidats
704456,Luca Kerkemeyer,Sportfreunde Lotte,Lateral,,,,,90,
703494,Luca Krüsemann,RSV Eintracht 1949,Milieu relayeur,,,,,83,
1311884,Luca Köbele,Bahlinger SC,Ailier,,,,,45,
1694887,Luca Meirelles,Shakhtar Donetsk,Buteur,19,BRA,49,,247,
1080586,Luca Menke,Lübeck,Defenseur central,,,,,90,
624591,Luca Parodi,Virtus Entella,Defenseur central,,,,,90,
1386678,Luca Petzold,Bahlinger SC,Gardien,,,,,90,
1422348,Luca Russo,Audace Cerignola,Lateral,,,,,90,plusieurs candidats
1698675,Luca Weinhandl,Sturm Graz,Milieu relayeur,17,AUT,39,,152,
1342738,Luca de Meester,Sandhausen,Ailier,,,,,64,
536440,Luca-Milan Zander,Blau-Weiss Lohne,Defenseur central,,,,,90,"nom seul, non confirme"
75416,Lucas Akins,Mansfield Town,Lateral,37,GRN,7,,270,
724690,Lucas Albert,Merignac,Buteur,,,,,87,plusieurs candidats
715585,Lucas Andreu,Sant Just,Defenseur central,,,,,90,
874319,Lucas Buadés,Le Mans,Lateral,28,FRA,7,,219,
1798240,Lucas DAgrella,Farense,Defenseur central,,,,,90,
954930,Lucas Dumai,Bassin d'Arcachon,Milieu relayeur,,,,,74,
724512,Lucas Lefevre,Bayeux,Defenseur central,,,,,149,
921208,Lucas Paes,Torreense,Gardien,28,BRA,1,,210,"nom seul, non confirme"
724854,Lucas de Ataide,Bassin d'Arcachon,Milieu offensif,,,,,74,"nom seul, non confirme"
1211792,Luderic Etonde,Bordeaux,Buteur,,,,,68,
960579,Ludovico D'Orazio,Audace Cerignola,Lateral,,,,,84,
825823,Luigi Cuppone,Audace Cerignola,Buteur,,,,,90,
1698655,Luis Frieling,FC Gütersloh,Ailier,,,,,79,
1817074,Luis Gomez,UD Samano,Defenseur central,,,,,90,"nom seul, non confirme"
1687057,Luis Lacey,,Lateral,,,,,247,"nom seul, non confirme"
1423621,Luis Molina,Toledo,Ailier,,,,,90,plusieurs candidats
1826457,Luis Morcillo,CD Extremadura,Milieu relayeur,,,,,149,"nom seul, non confirme"
1675287,Luis Pfaumann,FV Illertissen,Lateral,,,,,45,
716326,Luis Prieto,CD Azuaga,Buteur,,,,,65,plusieurs candidats
1526177,Luis Quintero,Torreense,Ailier,,,,,146,plusieurs candidats
500436,Luisito,Los Garres,Lateral,,,,,90,
940626,Luka Dimitrijevic,Pirmasens,Ailier,,,,,63,
1244275,Luka Gagnidze,Granada,Lateral,22,GEO,23,,246,
638150,Luka Menalo,Rijeka,Ailier,29,BIH,17,,130,
724490,Lukas Bonnet,Blois,Milieu relayeur,,,,,45,
951779,Lukas Krüger,Eintracht Norderstedt,Buteur,,,,,90,"nom seul, non confirme"
703599,Lukas Müller,FV Engers,Milieu relayeur,,,,,78,plusieurs candidats
952154,Lukas Sedlak,ZFC Meuselwitz,Gardien,,,,,90,
228579,Lukas Wilton,Lokomotive Leipzig,Defenseur central,,,,,120,
1208886,Lukasz Bejger,NK Celje,Defenseur central,24,POL,44,,889,
571502,Luke Armstrong,Carlisle United,Buteur,29,ENG,29,,90,"nom seul, non confirme"
622409,Luke Coulson,Weston Super Mare,Ailier,,,,,90,"nom seul, non confirme"
1197670,Luke Duffy,,Ailier,,,,,258,plusieurs candidats
973967,Luke Fairlamb,Tamworth,Lateral,,,,,90,
1119983,Luke Spokes,Weston Super Mare,Milieu relayeur,,,,,89,
1254295,Luke Woolston,South Shields,Milieu relayeur,20,ENG,27,,81,
470550,Luís Mata,Kairat Almaty,Lateral,28,POR,3,,600,"nom seul, non confirme"
156937,Lyle Taylor,Chelmsford,Buteur,35,MSR,33,,79,plusieurs candidats
724903,Lyvann Obissa,St Cyr Collonges au Mont d'Or,Buteur,,,,,61,
724728,Léandre Rodrigues,Raon L Etape,Gardien,,,,,90,plusieurs candidats
1560058,Léo Azevedo,Torreense,Milieu relayeur,,,,,390,plusieurs candidats
949266,Mads Frøkjær-Jensen,Preston North End,Ailier,26,DEN,10,,64,plusieurs candidats
1520373,Mael Zogba,Le Puy,Defenseur central,25,FRA,5,,180,
724850,Mafall Sarr,Les Sables VF,Milieu relayeur,,,,,81,plusieurs candidats
866414,Maga,Uniao de Leiria,Lateral,26,POR,68,,77,
1709058,Mahamadou Balde,Tenerife,Ailier,,,,,57,plusieurs candidats
724681,Mahamadou Konté,Istres,Milieu relayeur,,,,,90,
724612,Mahamadou Sissoko,Chantilly US,Lateral,,,,,90,"nom seul, non confirme"
451943,Maikel Mesa,Tenerife,Buteur,,,,,76,
1541819,Maikel Villajos,CD Extremadura,Buteur,,,,,64,
962022,Malachi Fagan-Walcott,York City,Defenseur central,23,ENG,4,,90,
1210668,Malek Fakhro,Hallescher FC,Buteur,,,,,78,
1712888,Malick Diop,Dunkerque,Ailier,,,,,62,plusieurs candidats
1011111,Malick Lopy,Les Herbiers,Defenseur central,,,,,90,"nom seul, non confirme"
724630,Malo Jegat,Garde Saint-Ivy Pontivy,Milieu defensif,,,,,90,
724387,Malone Devaux,FC Perigny,Buteur,,,,,68,
1375633,Malte Frejd Pålsson,Malmö FF,Defenseur central,,,,,81,
